,OBJECTID,COUNTY,CITY,Shape__Area,Shape__Length,GlobalID,Year,Geography,Geographic Area Name,Total_Population,City
4833,190.0,Riverside,Indio,128486304.171875,88236.0907133974,50daba69-c544-4922-b0db-a8db1a73849e,2020,1600000US0636448,"Indio city, California",89996.0,Indio
4834,191.0,Los Angeles,Industry,45486035.1601563,134966.280098386,01bbbe9e-e665-4801-bd5c-4d8488308769,2020,1600000US0636490,"Industry city, California",264.0,Industry
4835,192.0,Los Angeles,Inglewood,34347661.0117188,33226.1317446045,2c6a727e-9315-40df-9e23-b4510279af10,2020,1600000US0636546,"Inglewood city, California",109309.0,Inglewood
4836,193.0,Amador,Ione,19481241.4492188,29435.8182497201,de873e25-83f8-46eb-ae56-a7427ee769f4,2020,1600000US0636672,"Ione city, California",7861.0,Ione
4837,194.0,Orange,Irvine,247401855.121094,95122.6911095878,2bd8a2f4-0ce1-4272-8807-406ccb8d2dbc,2020,1600000US0636770,"Irvine city, California",272694.0,Irvine
4838,195.0,Los Angeles,Irwindale,36466011.9296875,48481.2316503603,9fd1d90f-5899-4e0a-8ad2-05589f5a6fe9,2020,1600000US0636826,"Irwindale city, California",1365.0,Irwindale
4839,196.0,Sacramento,Isleton,1958408.734375,10250.50420032,866e9f78-8514-4116-987f-6af297d6ad1d,2020,1600000US0636882,"Isleton city, California",495.0,Isleton
4840,197.0,Amador,Jackson,15153684.6875,34718.1514196566,001b8d61-08e9-4eb1-932d-1d12599e3d40,2020,1600000US0636980,"Jackson city, California",4844.0,Jackson
4841,198.0,Riverside,Jurupa Valley,164923950.671875,61890.0614260409,ecf83700-0311-4634-ad74-e5618d65049d,2020,1600000US0637692,"Jurupa Valley city, California",106646.0,Jurupa Valley
4842,199.0,Fresno,Kerman,13607246.1289063,22574.903209005,481dd15d-6875-4e1b-8911-9e27e4873134,2020,1600000US0638226,"Kerman city, California",14920.0,Kerman
4843,200.0,Monterey,King City,16014595.1601563,31565.1988254942,3913746f-b414-4cd6-83c7-bc7e7d404d96,2020,1600000US0638520,"King City city, California",13845.0,King City
4844,201.0,Fresno,Kingsburg,14958994.15625,30624.4041127961,f4a7f4aa-e788-48f9-bebe-0f7f424437fc,2020,1600000US0638562,"Kingsburg city, California",12116.0,Kingsburg
4845,202.0,Los Angeles,La Cañada Flintridge,32825753.8671875,33986.965225665,c28dfd6c-249d-4cd3-a41c-84df2fe5cdaf,2020,1600000US0639003,"La Cañada Flintridge city, California",20078.0,La Cañada Flintridge
4846,203.0,Orange,La Habra,28562319.1015625,27108.1499262557,d42b6fd3-4fda-4693-b924-5e5601e7a3dd,2020,1600000US0639290,"La Habra city, California",62787.0,La Habra
4847,204.0,Los Angeles,La Habra Heights,23237655.734375,25717.6686676661,bb19b394-663d-42ae-a3b8-80f3ff3af695,2020,1600000US0639304,"La Habra Heights city, California",5318.0,La Habra Heights
4848,205.0,San Diego,La Mesa,33194719.7226563,49608.2921700486,ecd9bfb8-a2c8-4a39-bdff-0615f4fad87f,2020,1600000US0640004,"La Mesa city, California",60208.0,La Mesa
4849,206.0,Los Angeles,La Mirada,29566087.3554688,29339.4137717257,0d4cbff8-fcef-47e2-b9be-1c631685efa6,2020,1600000US0640032,"La Mirada city, California",48260.0,La Mirada
4850,207.0,Orange,La Palma,6802322.7734375,16510.7904487942,ac4126ee-56eb-49e5-b426-9b5d17d9bd06,2020,1600000US0640256,"La Palma city, California",15657.0,La Palma
4851,208.0,Los Angeles,La Puente,13139034.4101563,31989.298196675,3cc86b6c-53b1-4656-8ea6-d74e781026bf,2020,1600000US0640340,"La Puente city, California",39780.0,La Puente
4852,209.0,Riverside,La Quinta,133849046.148438,74293.2293567278,c0d9128e-8602-49f0-97b8-d408a2bbbbef,2020,1600000US0640354,"La Quinta city, California",41650.0,La Quinta
4853,210.0,Los Angeles,La Verne,32257082.15625,42546.1443352521,dc8e1376-b6e1-46a7-9e96-bad361a89613,2020,1600000US0640830,"La Verne city, California",32346.0,La Verne
4854,211.0,Contra Costa,Lafayette,63283520.6171875,55338.3834566903,df930c55-b08d-4b57-93dd-01f26511050b,2020,1600000US0639122,"Lafayette city, California",25949.0,Lafayette
4855,212.0,Orange,Laguna Beach,33138917.0585938,64389.0854700343,e61c297d-07f9-4ad6-be45-08ecc01336b9,2020,1600000US0639178,"Laguna Beach city, California",22991.0,Laguna Beach
4856,213.0,Orange,Laguna Hills,24878973.8632813,36409.4749635309,53d7c7b5-27e8-4275-a759-18b7c286ff69,2020,1600000US0639220,"Laguna Hills city, California",31613.0,Laguna Hills
4857,214.0,Orange,Laguna Niguel,55229713.3867188,44223.7391339646,0b8abfdb-f64d-4a4c-95df-0c9d768a5b5e,2020,1600000US0639248,"Laguna Niguel city, California",65048.0,Laguna Niguel
4858,215.0,Orange,Laguna Woods,12378183.5546875,27897.5638547132,cda6db4d-21b3-45e2-b468-a78c20156c17,2020,1600000US0639259,"Laguna Woods city, California",16056.0,Laguna Woods
4859,216.0,Riverside,Lake Elsinore,163036845.300781,113953.132113739,4b5c3acc-35a7-436b-b21a-3d7fb7780b44,2020,1600000US0639486,"Lake Elsinore city, California",64201.0,Lake Elsinore
4860,217.0,Orange,Lake Forest,62917505.2226563,39881.6113500689,f3d6a46c-88ab-469b-88cb-43f056c2d669,2020,1600000US0639496,"Lake Forest city, California",84666.0,Lake Forest
4861,218.0,Lake,Lakeport,13401014.625,27465.1796103422,82dc67ea-7968-4c75-9e80-746dc198962f,2020,1600000US0639710,"Lakeport city, California",4947.0,Lakeport
4862,219.0,Los Angeles,Lakewood,35596072.2773438,45731.4557849786,fba23d2f-839f-4a3a-8ff7-122139ba1c33,2020,1600000US0639892,"Lakewood city, California",79676.0,Lakewood
4863,220.0,Los Angeles,Lancaster,362603669.148438,252267.671355132,28879432-47b4-421e-af4b-c4e539740429,2020,1600000US0640130,"Lancaster city, California",157697.0,Lancaster
4864,221.0,Marin,Larkspur,13293315.1679688,30788.3429092546,bb7c85dd-4f00-433c-b5a5-3712f52017fe,2020,1600000US0640438,"Larkspur city, California",12363.0,Larkspur
4865,222.0,San Joaquin,Lathrop,87018612.5507813,67122.3310782852,da0577b5-d9d9-4f92-9d90-04cb8539fab0,2020,1600000US0640704,"Lathrop city, California",23863.0,Lathrop
4866,223.0,Los Angeles,Lawndale,7442780.76953125,13589.2994598606,56c33b8d-01cc-4311-aaa6-e7eeedafdf9b,2020,1600000US0640886,"Lawndale city, California",32533.0,Lawndale
4867,224.0,San Diego,Lemon Grove,14357877.015625,23548.0342435934,34891cae-eee5-439e-bd4e-f6b87271b6eb,2020,1600000US0641124,"Lemon Grove city, California",26739.0,Lemon Grove
4868,225.0,Kings,Lemoore,35652611.3945313,39733.582169103,4e8e0a7b-46f0-4678-9f53-46d842721eb9,2020,1600000US0641152,"Lemoore city, California",25867.0,Lemoore
4869,226.0,Placer,Lincoln,101593332.101563,65465.9506515907,db225263-f576-47b9-9c1f-5e7ef37c9dd8,2020,1600000US0641474,"Lincoln city, California",48150.0,Lincoln
4870,227.0,Tulare,Lindsay,10821316.0585938,24491.6118849095,37018578-0aa2-4f86-9ccf-a943cd2588d7,2020,1600000US0641712,"Lindsay city, California",12793.0,Lindsay
4871,228.0,Sutter,Live Oak,13470637.0195313,27348.6495563244,848c01cb-7926-4fe1-8962-9d8f7f54c66b,2020,1600000US0641922,"Live Oak CDP, California",16508.0,Live Oak
4872,228.0,Sutter,Live Oak,13470637.0195313,27348.6495563244,848c01cb-7926-4fe1-8962-9d8f7f54c66b,2020,1600000US0641936,"Live Oak city, California",8794.0,Live Oak
4873,229.0,Alameda,Livermore,110291983.125,104569.913042047,5953d428-30f5-4db6-addd-788b33dd6d62,2020,1600000US0641992,"Livermore city, California",91763.0,Livermore
4874,230.0,Merced,Livingston,15185179.4570313,28543.0067278259,9d08a496-0c9a-4b0e-93a1-a7e89467e7ac,2020,1600000US0642006,"Livingston city, California",14392.0,Livingston
4875,231.0,San Joaquin,Lodi,58646344.7617188,62878.7883997064,3e9686da-fb56-4042-9cef-445443f40af9,2020,1600000US0642202,"Lodi city, California",66562.0,Lodi
4876,232.0,San Bernardino,Loma Linda,32998243.2578125,29108.8781077374,ea48945c-1f20-46f0-9ca1-66f168ba702e,2020,1600000US0642370,"Loma Linda city, California",24239.0,Loma Linda
4877,233.0,Los Angeles,Lomita,7217657.109375,16515.6223712432,65b74735-169c-49da-8e6a-ac6a764fae31,2020,1600000US0642468,"Lomita city, California",20212.0,Lomita
4878,234.0,Santa Barbara,Lompoc,44921248.1953125,48729.2242162601,af810fa7-c6f5-4d9b-9237-c8ef431948a1,2020,1600000US0642524,"Lompoc city, California",42753.0,Lompoc
4879,235.0,Los Angeles,Long Beach,195374788.878906,120342.436796653,37da0940-b901-43e2-9081-01324c08eb66,2020,1600000US0643000,"Long Beach city, California",462081.0,Long Beach
4880,237.0,Orange,Los Alamitos,15409187.5507813,25658.7853177052,615b105f-2681-4fba-b8dc-4241febfb8bd,2020,1600000US0643224,"Los Alamitos city, California",11521.0,Los Alamitos
4881,238.0,Santa Clara,Los Altos,26806472.2070313,42741.9636341469,2d9ad820-b5aa-45eb-99c4-afe08c89bb4b,2020,1600000US0643280,"Los Altos city, California",30878.0,Los Altos
4882,240.0,Los Angeles,Los Angeles,1783699495.15625,596444.919468046,44ec38ce-cd51-4f14-ae4e-aef55d285bfe,2020,1600000US0644000,"Los Angeles city, California",3973278.0,Los Angeles
4883,241.0,Merced,Los Banos,43298500.4570313,57222.7067406855,4ea081dd-0161-4721-ae73-22fe5e5f14c8,2020,1600000US0644028,"Los Banos city, California",39443.0,Los Banos
4884,243.0,Sierra,Loyalton,1489336.4140625,5251.28898562734,621ad35f-1140-4403-939e-2e3ad7ef1ae7,2020,1600000US0644364,"Loyalton city, California",1065.0,Loyalton
4885,244.0,Los Angeles,Lynwood,18294345.6601563,26554.264533099,4a1f3820-5bdd-4c05-942a-f6345857b6c9,2020,1600000US0644574,"Lynwood city, California",69625.0,Lynwood
4886,245.0,Madera,Madera,67723732.9609375,72605.2110377074,7f76bdbe-f036-40d6-8eed-d64564068b7f,2020,1600000US0645022,"Madera city, California",65575.0,Madera
4887,246.0,Los Angeles,Malibu,73975531.421875,92982.981661479,f5b00992-f56c-43ca-94dc-6a8f8aa7d933,2020,1600000US0645246,"Malibu city, California",12280.0,Malibu
4888,248.0,Los Angeles,Manhattan Beach,14926378.46875,17595.2238846574,9ae46d58-9b66-42c2-9e37-8b12cb4c6681,2020,1600000US0645400,"Manhattan Beach city, California",35064.0,Manhattan Beach
4889,249.0,San Joaquin,Manteca,89300733.7734375,87492.4815097322,4cf5f208-1839-4213-b26f-4fa6508528b4,2020,1600000US0645484,"Manteca city, California",81078.0,Manteca
4890,250.0,Kern,Maricopa,5975737.38671875,18475.6070196274,472939e9-f117-4400-83c0-b03d6fb2f881,2020,1600000US0645736,"Maricopa city, California",2157.0,Maricopa
4891,251.0,Monterey,Marina,35446986.8398438,38422.8669723451,52a2d3dd-492a-4d63-9d12-d3ff74f70721,2020,1600000US0645778,"Marina city, California",21966.0,Marina
4892,252.0,Contra Costa,Martinez,52940579.484375,74620.7855349447,13aacadc-944e-4e51-8deb-501e786d8d50,2020,1600000US0646114,"Martinez city, California",38397.0,Martinez
4893,253.0,Yuba,Marysville,15713109.28125,26996.4854507575,6ba0368d-bcb5-4693-9eb5-e8259c346860,2020,1600000US0646170,"Marysville city, California",12467.0,Marysville
4894,254.0,Los Angeles,Maywood,4438563.49609375,11065.7834962406,d2f9e866-c697-4a62-8cb3-4093cce23c94,2020,1600000US0646492,"Maywood city, California",27127.0,Maywood
4895,255.0,Kern,McFarland,11851694.0273438,31411.9445039601,3d5f545d-59ec-4110-ad92-e21b79804213,2020,1600000US0644826,"McFarland city, California",13244.0,McFarland
4896,256.0,Fresno,Mendota,13475055.6953125,34555.5949192477,2379517b-cc39-44a1-8227-12651a1d2e30,2020,1600000US0646828,"Mendota city, California",12173.0,Mendota
4897,257.0,Riverside,Menifee,174635870.039063,83343.6694492775,ff111094-75c0-425b-bf44-fbad15a435e2,2020,1600000US0646842,"Menifee city, California",92968.0,Menifee
4898,258.0,San Mateo,Menlo Park,41852669.8476563,69961.0856747928,171f896b-3456-4a5b-8247-6574c4ea58f6,2020,1600000US0646870,"Menlo Park city, California",35211.0,Menlo Park
4899,259.0,Merced,Merced,95885024.0976563,133704.71088363,d46d7710-4518-4a7a-a556-63aeb2565458,2020,1600000US0646898,"Merced city, California",84081.0,Merced
4900,260.0,Marin,Mill Valley,20078173.3867188,35589.9807841193,04eb633e-6d65-4302-b9f5-b69ec8670b37,2020,1600000US0647710,"Mill Valley city, California",14456.0,Mill Valley
4901,261.0,San Mateo,Millbrae,13490836.2929688,20198.729946286,09ed4df2-419c-417a-9784-fb0a6a128f03,2020,1600000US0647486,"Millbrae city, California",22998.0,Millbrae
4902,262.0,Santa Clara,Milpitas,55691336.8085938,60850.4116832612,1967f95f-49a6-41fe-b643-e0c5da526fb7,2020,1600000US0647766,"Milpitas city, California",75182.0,Milpitas
4903,263.0,Orange,Mission Viejo,67400724.9179688,47273.0543881292,061b1c25-3937-465d-908a-28dbdda3a9a8,2020,1600000US0648256,"Mission Viejo city, California",95638.0,Mission Viejo
4904,264.0,Stanislaus,Modesto,185629914.371094,200787.278234542,0ad84b7b-1b9a-4413-a4a2-b1fd6c6a913f,2020,1600000US0648354,"Modesto city, California",214485.0,Modesto
4905,265.0,Los Angeles,Monrovia,52129580.9765625,53149.2903470201,375beacb-1a69-4b88-8586-8d1cd424be10,2020,1600000US0648648,"Monrovia city, California",37636.0,Monrovia
4906,266.0,Siskiyou,Montague,8089220.23046875,16687.0001834397,6ed54f4d-0897-4804-b7f2-da2b9cab3a8e,2020,1600000US0648690,"Montague city, California",1519.0,Montague
4907,267.0,San Bernardino,Montclair,21030149.1796875,23083.9476568883,734c62e5-f1d9-4fbf-91f5-b44c34f2180a,2020,1600000US0648788,"Montclair city, California",40041.0,Montclair
4908,268.0,Santa Clara,Monte Sereno,6641003.8671875,25308.2288234222,02b6e4b2-a5ca-48b3-a5fa-720173e60aa8,2020,1600000US0648956,"Monte Sereno city, California",3511.0,Monte Sereno
4909,269.0,Los Angeles,Montebello,31602688.2304688,36783.7997541433,9180b570-ec79-48c7-849f-de803385000d,2020,1600000US0648816,"Montebello city, California",62697.0,Montebello
4910,270.0,Monterey,Monterey,33754032.4375,62534.6719586823,707d0180-dcb2-45c6-9b52-ffb6a310f801,2020,1600000US0648872,"Monterey city, California",28575.0,Monterey
4911,271.0,Los Angeles,Monterey Park,29283299.4570313,29326.9281861026,f77f8b88-b210-42bb-ad79-6e35cea176b6,2020,1600000US0648914,"Monterey Park city, California",60597.0,Monterey Park
4912,272.0,Ventura,Moorpark,47443273.5585938,42232.073832857,841bd400-c189-433a-8059-5eded8f06514,2020,1600000US0649138,"Moorpark city, California",36443.0,Moorpark
4913,274.0,Riverside,Moreno Valley,194325185.410156,94349.3756158182,e6e70e14-ae43-4008-bd5e-9acd959db85c,2020,1600000US0649270,"Moreno Valley city, California",208751.0,Moreno Valley
4914,275.0,Santa Clara,Morgan Hill,52684187.625,107865.185672825,b7259c9b-5971-4966-8fa7-01606af16149,2020,1600000US0649278,"Morgan Hill city, California",44789.0,Morgan Hill
4915,276.0,San Luis Obispo,Morro Bay,23663789.9296875,34075.0778035956,15887f9f-9e3f-4b0e-be8c-a63216c138ae,2020,1600000US0649362,"Morro Bay city, California",10592.0,Morro Bay
4916,277.0,Siskiyou,Mount Shasta,16632746.3632813,35894.2412463429,79ed1955-0d0c-4c94-8861-e67879d9ae98,2020,1600000US0649852,"Mount Shasta city, California",3250.0,Mount Shasta
4917,278.0,Santa Clara,Mountain View,49802185.8867188,55031.9963453227,40d867f7-9681-4ec3-8170-f0a856d11aab,2020,1600000US0649651,"Mountain View CDP, California",1872.0,Mountain View
4918,278.0,Santa Clara,Mountain View,49802185.8867188,55031.9963453227,40d867f7-9681-4ec3-8170-f0a856d11aab,2020,1600000US0649670,"Mountain View city, California",80104.0,Mountain View
4919,279.0,Riverside,Murrieta,125624122.730469,69379.4001279211,48a0e2da-00d0-41dc-9b3f-3fa3083094fb,2020,1600000US0650076,"Murrieta city, California",114066.0,Murrieta
4920,280.0,Napa,Napa,77254315.6640625,129503.778061575,cb747d58-3314-488e-a985-5904060201bc,2020,1600000US0650258,"Napa city, California",78294.0,Napa
4921,281.0,San Diego,National City,34048338.6171875,65504.2692005885,8a3be6d0-c207-476f-adb8-579adf835e40,2020,1600000US0650398,"National City city, California",61342.0,National City
4922,282.0,San Bernardino,Needles,120051685.738281,65594.8817845209,790e51fa-851d-4bfc-972e-af957a2be57f,2020,1600000US0650734,"Needles city, California",4959.0,Needles
4923,283.0,Nevada,Nevada City,10164505.3710938,26120.7803190496,2d534d36-2c89-4846-adf2-782bcbe22521,2020,1600000US0650874,"Nevada City city, California",3145.0,Nevada City
4924,284.0,Alameda,Newark,57958722.8203125,38337.6994856263,b58983fe-0a2d-4b91-aaba-7e14d7e49ab2,2020,1600000US0650916,"Newark city, California",48148.0,Newark
4925,285.0,Stanislaus,Newman,9151114.15625,23302.3138792738,3d9cbbc4-a0e8-4824-bd31-23223da0e89f,2020,1600000US0651140,"Newman city, California",11498.0,Newman
4926,286.0,Orange,Newport Beach,96841480.0390625,74625.3428956202,78e7dcd6-0aca-4b8e-bcad-0f5884ea35df,2020,1600000US0651182,"Newport Beach city, California",86694.0,Newport Beach
4927,287.0,Riverside,Norco,52726840.3984375,44775.1228194936,6f1c0b00-2715-4f6c-919b-75866e69996e,2020,1600000US0651560,"Norco city, California",27021.0,Norco
4928,288.0,Los Angeles,Norwalk,36808130.2851563,33681.1472121842,d738943c-2fd0-4f6e-9b55-b8dc8e19eaf3,2020,1600000US0652526,"Norwalk city, California",104524.0,Norwalk
4929,289.0,Marin,Novato,116161736.878906,114776.014026665,2f0783f9-faf5-481d-8688-5196ba4ce8fa,2020,1600000US0652582,"Novato city, California",53781.0,Novato
4930,290.0,Stanislaus,Oakdale,25993337.3203125,44432.5248425741,ecda4497-08bb-4300-9509-ffdd7d6b13ab,2020,1600000US0652694,"Oakdale city, California",22932.0,Oakdale
4931,291.0,Alameda,Oakland,234498887.753906,151709.030330658,f7168a0b-fcec-44bd-a043-a2719477a688,2020,1600000US0653000,"Oakland city, California",422575.0,Oakland
4932,292.0,Contra Costa,Oakley,67623872.40625,48766.394827593,e5bb06b8-1528-4e53-bbb9-d9bc39bf5a9d,2020,1600000US0653070,"Oakley city, California",41656.0,Oakley
4933,293.0,San Diego,Oceanside,156306446.886719,88470.8786148173,9e423d4b-3359-444b-b4bb-010c5bc2933a,2020,1600000US0653322,"Oceanside city, California",175694.0,Oceanside
4934,294.0,Ventura,Ojai,16674611.1640625,27349.5567964179,6518a0c2-bc77-45e0-89d8-1e9158d0da4e,2020,1600000US0653476,"Ojai city, California",7613.0,Ojai
4935,295.0,San Bernardino,Ontario,188782789.339844,65548.4801123092,3c71896c-447f-4065-80b5-899d61ad858f,2020,1600000US0653896,"Ontario city, California",178194.0,Ontario
4936,296.0,Orange,Orange,97108748.2734375,125491.478696717,7e0caf2e-0218-4af9-b419-31ef4b4edfe0,2020,1600000US0653980,"Orange city, California",139322.0,Orange
4937,297.0,Fresno,Orange Cove,7307082.8203125,17047.998553581,0799045d-05c2-4dc9-9cb9-621cab63d944,2020,1600000US0654008,"Orange Cove city, California",10120.0,Orange Cove
4938,298.0,Contra Costa,Orinda,53560363.1835938,48145.8364134262,e553e63e-3c81-4afc-8748-dd3c7c3b956d,2020,1600000US0654232,"Orinda city, California",19461.0,Orinda
4939,299.0,Glenn,Orland,13208664.6601563,26207.6976093362,e9ec2da1-2708-4692-8218-035249863b9d,2020,1600000US0654274,"Orland city, California",7843.0,Orland
4940,300.0,Butte,Oroville,60863715.7890625,92788.2091153017,c7dc2e70-691d-4a12-84eb-ed15cf4b28dd,2020,1600000US0654386,"Oroville city, California",19659.0,Oroville
4941,301.0,Ventura,Oxnard,103342465.460938,119737.081398653,ed3eb1de-6489-4499-93db-74b5e6d57615,2020,1600000US0654652,"Oxnard city, California",207722.0,Oxnard
4942,302.0,Monterey,Pacific Grove,11568089.078125,24160.3206710167,fe1c9c1d-0235-46fb-80e1-5fa05b8725c6,2020,1600000US0654848,"Pacific Grove city, California",15471.0,Pacific Grove
4943,303.0,San Mateo,Pacifica,51327798.7148438,50244.9730161096,dfbd888c-00f3-46d9-ba96-20057d45e27a,2020,1600000US0654806,"Pacifica city, California",38663.0,Pacifica
4944,304.0,Riverside,Palm Desert,101242338.933594,75849.3998820899,6a59185f-5261-4131-a53a-27797b5be067,2020,1600000US0655184,"Palm Desert city, California",53087.0,Palm Desert
4945,305.0,Riverside,Palm Springs,355393408.011719,176668.781196456,81826d6e-9d1d-41f6-ad1d-a1604ed38468,2020,1600000US0655254,"Palm Springs city, California",48390.0,Palm Springs
4946,306.0,Los Angeles,Palmdale,407166454.390625,252670.916212207,7f3a659a-c896-4a8b-9a02-c5508f15e3c7,2020,1600000US0655156,"Palmdale city, California",153240.0,Palmdale
4947,307.0,Santa Clara,Palo Alto,99492988.1367188,116664.57201978,be227d57-337d-46da-9422-3f3972d53121,2020,1600000US0655282,"Palo Alto city, California",67973.0,Palo Alto
4948,308.0,Los Angeles,Palos Verdes Estates,17963838.265625,26368.0304596918,e6d45a70-a087-45d0-8522-54806611a88d,2020,1600000US0655380,"Palos Verdes Estates city, California",13359.0,Palos Verdes Estates
4949,309.0,Butte,Paradise,79149910.4101563,41387.3558466656,523f4a00-d109-445d-800f-d1f03c6318ca,2020,1600000US0655528,"Paradise CDP, California",168.0,Paradise
4950,310.0,Los Angeles,Paramount,18182373.1953125,24979.9724426193,e58b6525-3ba2-4056-88a1-a0b151b20a0c,2020,1600000US0655618,"Paramount city, California",53949.0,Paramount
4951,311.0,Fresno,Parlier,9710166.62109375,27290.2361682818,71baa17b-7a01-417a-ac81-7b279a290e6f,2020,1600000US0655856,"Parlier city, California",15645.0,Parlier
4952,312.0,Los Angeles,Pasadena,87596897.8554688,104400.601221918,b86ee059-977f-4784-8203-fb670852945b,2020,1600000US0656000,"Pasadena city, California",142017.0,Pasadena
4953,314.0,Stanislaus,Patterson,32954916.0,47779.2368168945,abf505de-3bbe-4139-bfb4-8baa9b0f6e78,2020,1600000US0656112,"Patterson city, California",22309.0,Patterson
4954,315.0,Riverside,Perris,119259946.980469,85799.1294523827,4c88752a-ae1b-444a-ae9d-1817ba47404a,2020,1600000US0656700,"Perris city, California",77708.0,Perris
4955,316.0,Sonoma,Petaluma,61200535.1953125,67127.9002831159,819adba8-2bdd-4f62-a1a4-f520cafb7639,2020,1600000US0656784,"Petaluma city, California",60865.0,Petaluma
4956,317.0,Los Angeles,Pico Rivera,33631078.1953125,35140.8539442078,a7f09faa-e3e2-4026-9c06-67d176d9c559,2020,1600000US0656924,"Pico Rivera city, California",62507.0,Pico Rivera
4957,318.0,Alameda,Piedmont,7100715.34375,11464.9088245272,119a429a-ea28-4d59-8c15-d3783f4cee40,2020,1600000US0656938,"Piedmont city, California",11454.0,Piedmont
4958,319.0,Contra Costa,Pinole,21390538.734375,34441.4231522048,4a8b6b08-24d8-4949-ab20-38f74cf774b5,2020,1600000US0657288,"Pinole city, California",19343.0,Pinole
4959,320.0,San Luis Obispo,Pismo Beach,13553479.7851563,40020.2736968292,3c268928-da36-44e3-8b4a-febf8ea41d1b,2020,1600000US0657414,"Pismo Beach city, California",8042.0,Pismo Beach
4960,321.0,Contra Costa,Pittsburg,69615666.515625,71485.9225400739,b5092a10-a09e-422a-8155-4f8e2df0d1a7,2020,1600000US0657456,"Pittsburg city, California",71723.0,Pittsburg
4961,322.0,Orange,Placentia,25003669.2734375,45557.7866030387,275f7bec-9e28-4581-870b-08d4a6f891e5,2020,1600000US0657526,"Placentia city, California",52049.0,Placentia
4962,323.0,El Dorado,Placerville,24882613.7382813,56039.5180042872,b614eb58-28a0-4324-b7bd-ecc9542f4326,2020,1600000US0657540,"Placerville city, California",10954.0,Placerville
4963,324.0,Contra Costa,Pleasant Hill,29528939.7851563,41249.6220295386,b8041a97-2fd4-4dc4-a845-d7b9cd79ede0,2020,1600000US0657764,"Pleasant Hill city, California",34903.0,Pleasant Hill
4964,325.0,Alameda,Pleasanton,100556714.109375,99485.8340601922,14f304e3-1bf5-455a-acb7-c5e03b230322,2020,1600000US0657792,"Pleasanton city, California",79975.0,Pleasanton
4965,326.0,Amador,Plymouth,11255453.5117188,30750.0065844473,4a3bfdba-00c2-4e8d-82da-e42e758d9267,2020,1600000US0657834,"Plymouth city, California",1031.0,Plymouth
4966,327.0,Mendocino,Point Arena,5781766.42578125,16546.5057353191,3d2155db-d7d5-437c-a22a-853b07f596aa,2020,1600000US0657876,"Point Arena city, California",407.0,Point Arena
4967,328.0,Los Angeles,Pomona,86949260.7773438,60093.8122298215,b5a13b13-4dda-45b7-9cde-2c5b732431e7,2020,1600000US0658072,"Pomona city, California",151124.0,Pomona
4968,329.0,Ventura,Port Hueneme,17128019.2734375,19385.6585029836,549c5d90-7b49-4800-a0f5-e4d8a47b13b0,2020,1600000US0658296,"Port Hueneme city, California",21979.0,Port Hueneme
4969,330.0,Tulare,Porterville,73626040.7109375,134964.502539811,e924c1d7-3726-492e-8a77-a137229e6659,2020,1600000US0658240,"Porterville city, California",59056.0,Porterville
4970,331.0,Plumas,Portola,23881760.7929688,39375.5940114379,2ad4150a-e8a0-46df-9d5e-610c0804e78e,2020,1600000US0658352,"Portola city, California",1755.0,Portola
4971,333.0,San Diego,Poway,144426724.417969,77232.8926234222,6549de9f-d074-4913-9abb-98cdbb88786e,2020,1600000US0658520,"Poway city, California",49780.0,Poway
4972,334.0,Sacramento,Rancho Cordova,147780490.039063,83234.2105554315,74d7d295-ed1b-4f33-87f7-4587a8bc64ac,2020,1600000US0659444,"Rancho Cordova city, California",74394.0,Rancho Cordova
4973,335.0,San Bernardino,Rancho Cucamonga,176217915.417969,64993.5666783682,9a299e85-25e2-4980-a430-50d425658975,2020,1600000US0659451,"Rancho Cucamonga city, California",178060.0,Rancho Cucamonga
4974,336.0,Riverside,Rancho Mirage,96272904.8007813,63952.2573689934,a9ca616d-738a-488c-987d-bcd5b4ecb251,2020,1600000US0659500,"Rancho Mirage city, California",18537.0,Rancho Mirage
4975,337.0,Los Angeles,Rancho Palos Verdes,50715804.9101563,75838.3720458158,02f23da0-c4f7-4c10-ad51-9d2a833866d5,2020,1600000US0659514,"Rancho Palos Verdes city, California",41635.0,Rancho Palos Verdes
4976,338.0,Orange,Rancho Santa Margarita,48612722.8554688,53484.8247992307,1610242d-5113-46d8-8db5-bf3e58f5bd6c,2020,1600000US0659587,"Rancho Santa Margarita city, California",48280.0,Rancho Santa Margarita
4977,339.0,Tehama,Red Bluff,34586653.71875,72739.7786162157,f3e0c01a-3dab-47bc-ac8c-3a5bfb5ca3ac,2020,1600000US0659892,"Red Bluff city, California",14091.0,Red Bluff
4978,340.0,Shasta,Redding,273653778.5625,200002.486364008,5edbca40-34c0-41e6-b12d-325de5565389,2020,1600000US0659920,"Redding city, California",92025.0,Redding
4979,341.0,San Bernardino,Redlands,137182930.191406,111481.867114611,efb2a5e6-8e02-4c10-ab0d-8d76b5d9b05a,2020,1600000US0659962,"Redlands city, California",71680.0,Redlands
4980,342.0,Los Angeles,Redondo Beach,23634839.2226563,34898.51272754,711dfdd8-fc25-45c7-a6b3-f716838c4ce4,2020,1600000US0660018,"Redondo Beach city, California",66663.0,Redondo Beach
4981,343.0,San Mateo,Redwood City,89617439.0625,93611.4612668091,5660f3a5-5a62-48ad-82b5-931b039387dd,2020,1600000US0660102,"Redwood City city, California",84518.0,Redwood City
